STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,PERIOD_INC_INC_005,Year,OCC2_INC_INC_005,Occupation,SEX_INC_INC_005,Sex,QAL_INC_INC_005,Highest qualification,MEASURE_INC_INC_005,Measure,OBS_VALUE,Observation value
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,1,Male,98,Total All Qualifications,AV_WEEK_INC,,854,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,1,Male,98,Total All Qualifications,MED_HOUR_EARN,,18.19,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,1,Male,98,Total All Qualifications,MED_WEEK_INC,,700,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,1,Male,98,Total All Qualifications,NO_PEOPLE,,3.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,2,Female,1,No qualification,AV_HOUR_EARN,,32.06,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,2,Female,1,No qualification,AV_WEEK_INC,,1240,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,2,Female,1,No qualification,MED_HOUR_EARN,,28.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,2,Female,1,No qualification,MED_WEEK_INC,,1140,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,2,Female,1,No qualification,NO_PEOPLE,,1.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,2,Female,98,Total All Qualifications,AV_HOUR_EARN,,31.05,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,2,Female,98,Total All Qualifications,AV_WEEK_INC,,1185,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,2,Female,98,Total All Qualifications,MED_HOUR_EARN,,27,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,2,Female,98,Total All Qualifications,MED_WEEK_INC,,1140,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,2,Female,98,Total All Qualifications,NO_PEOPLE,,3.8,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,1,No qualification,AV_HOUR_EARN,,28.98,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,1,No qualification,AV_WEEK_INC,,1085,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,1,No qualification,MED_HOUR_EARN,,28.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,1,No qualification,MED_WEEK_INC,,1140,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,1,No qualification,NO_PEOPLE,,1.8,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,3,Upper secondary school qualification,AV_HOUR_EARN,,25.29,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,3,Upper secondary school qualification,AV_WEEK_INC,,976,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,3,Upper secondary school qualification,MED_HOUR_EARN,,22.4,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,3,Upper secondary school qualification,MED_WEEK_INC,,901,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,3,Upper secondary school qualification,NO_PEOPLE,,2,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,98,Total All Qualifications,AV_HOUR_EARN,,26.74,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,98,Total All Qualifications,AV_WEEK_INC,,1028,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,98,Total All Qualifications,MED_HOUR_EARN,,22.54,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,98,Total All Qualifications,MED_WEEK_INC,,937,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,9,Residual occupations,98,Total Both Sexes,98,Total All Qualifications,NO_PEOPLE,,7.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,1,No qualification,AV_HOUR_EARN,,23.6,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,1,No qualification,AV_WEEK_INC,,970,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,1,No qualification,MED_HOUR_EARN,,21.24,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,1,No qualification,MED_WEEK_INC,,914,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,1,No qualification,NO_PEOPLE,,157.9,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,2,Lower secondary school qualification,AV_HOUR_EARN,,26.42,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,2,Lower secondary school qualification,AV_WEEK_INC,,1087,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,2,Lower secondary school qualification,MED_HOUR_EARN,,22,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,2,Lower secondary school qualification,MED_WEEK_INC,,959,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,2,Lower secondary school qualification,NO_PEOPLE,,63.6,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,3,Upper secondary school qualification,AV_HOUR_EARN,,26.23,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,3,Upper secondary school qualification,AV_WEEK_INC,,1028,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,3,Upper secondary school qualification,MED_HOUR_EARN,,20.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,3,Upper secondary school qualification,MED_WEEK_INC,,888,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,3,Upper secondary school qualification,NO_PEOPLE,,196.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,4,Level 1-3 post-school certificate,AV_HOUR_EARN,,22.58,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,4,Level 1-3 post-school certificate,AV_WEEK_INC,,928,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,4,Level 1-3 post-school certificate,MED_HOUR_EARN,,19.18,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,4,Level 1-3 post-school certificate,MED_WEEK_INC,,841,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,4,Level 1-3 post-school certificate,NO_PEOPLE,,20.8,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,5,Level 4-6 certificate or diploma,AV_HOUR_EARN,,29.68,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,5,Level 4-6 certificate or diploma,AV_WEEK_INC,,1274,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,5,Level 4-6 certificate or diploma,MED_HOUR_EARN,,26.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,5,Level 4-6 certificate or diploma,MED_WEEK_INC,,1151,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,5,Level 4-6 certificate or diploma,NO_PEOPLE,,217.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,6,Bachelors degree and level 7 qualification,AV_HOUR_EARN,,36.45,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,6,Bachelors degree and level 7 qualification,AV_WEEK_INC,,1521,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,6,Bachelors degree and level 7 qualification,MED_HOUR_EARN,,30.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,6,Bachelors degree and level 7 qualification,MED_WEEK_INC,,1247,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,6,Bachelors degree and level 7 qualification,NO_PEOPLE,,185.2,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,7,Postgraduate qualification,AV_HOUR_EARN,,43.53,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,7,Postgraduate qualification,AV_WEEK_INC,,1821,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,7,Postgraduate qualification,MED_HOUR_EARN,,38.36,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,7,Postgraduate qualification,MED_WEEK_INC,,1534,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,7,Postgraduate qualification,NO_PEOPLE,,90,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,8,Post-school qualification not elsewhere classified,AV_HOUR_EARN,,31.03,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,8,Post-school qualification not elsewhere classified,AV_WEEK_INC,,1291,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,8,Post-school qualification not elsewhere classified,MED_HOUR_EARN,,26,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,8,Post-school qualification not elsewhere classified,MED_WEEK_INC,,1151,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,8,Post-school qualification not elsewhere classified,NO_PEOPLE,,58.6,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,98,Total All Qualifications,AV_HOUR_EARN,,30.1,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,98,Total All Qualifications,AV_WEEK_INC,,1248,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,98,Total All Qualifications,MED_HOUR_EARN,,25,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,98,Total All Qualifications,MED_WEEK_INC,,1072,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,1,Male,98,Total All Qualifications,NO_PEOPLE,,1023.9,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,2,Female,1,No qualification,AV_HOUR_EARN,,19.64,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,2,Female,1,No qualification,AV_WEEK_INC,,627,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201606,2016,98,Total All Occupations,2,Female,1,No qualification,MED_HOUR_EARN,,17.8,
