report_date,period_type,region,data_source,dataset_description,load_timestamp,..,111,124,1342,159,175,209,21,257,27,464,49,52,66,877,93
2019-03-01,Monthly,International guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1399.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,699.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,367.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,375.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,159.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,202.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,321.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,234.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,570.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,150.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,594.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,145.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,4008.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,2086.0,
2019-04-01,Monthly,Domestic guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1942.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,57.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,296.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,85.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,129.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,29.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,35.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,79.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,70.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,240.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,66.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,325.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,70.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1481.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,123.0,,
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,320.0,,,,,,,
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,234.0,,,,,,,,,,,,,
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,243.0,,,,,,,,,,,
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,111.0,,,,
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,140.0
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,208.0,,,,,,,,,,,,,,
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,128.0,,,
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,285.0,,,,,,,,,
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,51.0,,,,,,
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,231.0,,,,,,,,,,
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,49.0,,,,,,,,
2019-04-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,2124.0,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,1387.0,,,,,
2019-04-01,Monthly,International guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1387.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,616.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,319.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,372.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,141.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,175.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,287.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,198.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,525.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,117.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,556.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,119.0,,,,,,,,,,,,,,,
2019-04-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,3605.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,1990.0,
2019-05-01,Monthly,Domestic guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1952.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,34.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,238.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,44.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,89.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,20.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,20.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,61.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,34.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,160.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,41.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,197.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,32.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,970.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,75.0,,
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,332.0,,,,,,,
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,162.0,,,,,,,,,,,,,
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,167.0,,,,,,,,,,,
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,82.0,,,,
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,106.0
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,182.0,,,,,,,,,,,,,,
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,81.0,,,
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,184.0,,,,,,,,,
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,29.0,,,,,,
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,159.0,,,,,,,,,,
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,34.0,,,,,,,,
2019-05-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,1593.0,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,1360.0,,,,,
2019-05-01,Monthly,International guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1385.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,570.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,206.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,256.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,102.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,125.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,243.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,116.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,345.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,70.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,356.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,66.0,,,,,,,,,,,,,,,
2019-05-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,2563.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,1966.0,
2019-06-01,Monthly,Domestic guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1962.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,23.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,209.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,39.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,67.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,19.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,17.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,50.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,27.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,124.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,27.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,179.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,18.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,800.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,59.0,,
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,299.0,,,,,,,
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,161.0,,,,,,,,,,,,,
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,176.0,,,,,,,,,,,
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,71.0,,,,
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,104.0
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,179.0,,,,,,,,,,,,,,
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,70.0,,,
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,177.0,,,,,,,,,
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,25.0,,,,,,
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,150.0,,,,,,,,,,
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,28.0,,,,,,,,
2019-06-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,1498.0,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,1397.0,,,,,
2019-06-01,Monthly,International guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1388.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,508.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,200.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,243.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,91.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,122.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,228.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,96.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,301.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,52.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,330.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,46.0,,,,,,,,,,,,,,,
2019-06-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,2298.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,1952.0,
2019-07-01,Monthly,Domestic guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1972.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,26.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,234.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,43.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,76.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,18.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,23.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,61.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,28.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,141.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,27.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,266.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,23.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,966.0,,,,,,,,,,,,,,,
2019-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,65.0,,
2019-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,325.0,,,,,,,
2019-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,179.0,,,,,,,,,,,,,
2019-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,194.0,,,,,,,,,,,
2019-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,79.0,,,,
2019-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,140.0
2019-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,195.0,,,,,,,,,,,,,,
2019-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,79.0,,,
2019-07-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,213.0,,,,,,,,,
